run_id,epoch,train_loss,val_loss,val_mae,val_rmse,monitor_metric,monitor_score,best_epoch
thp_20260426T060539Z,38,-0.11523409602151156,-0.08069037664152794,112.38916778564453,733.4920043945312,mae,112.38916778564453,37
thp_20260426T060539Z,39,-0.11547295723665059,-0.08118098967121096,111.74610900878906,760.5736083984375,mae,111.74610900878906,37
thp_20260426T060539Z,40,-0.11574025260937056,-0.07744687574666849,122.10794067382812,841.8336791992188,mae,122.10794067382812,37
thp_20260426T060539Z,41,-0.11604609956511937,-0.07227830987790568,139.0545196533203,942.9666748046875,mae,139.0545196533203,37
thp_20260426T060539Z,42,-0.11594690409530013,-0.07587774070112006,128.82460021972656,885.6600341796875,mae,128.82460021972656,37
thp_20260426T060539Z,43,-0.11642348546223381,-0.07885974397682011,122.42505645751953,849.4249267578125,mae,122.42505645751953,37
thp_20260426T060539Z,44,-0.11656456519763024,-0.07880423925139386,119.18402099609375,802.5552368164062,mae,119.18402099609375,37
thp_20260426T060539Z,45,-0.1167941340335971,-0.08111235002566462,111.07987213134766,726.3209228515625,mae,111.07987213134766,37
thp_20260426T060539Z,46,-0.1169659148041683,-0.08015896806686773,115.40792846679688,782.3309326171875,mae,115.40792846679688,37
thp_20260426T060539Z,47,-0.11716565492386664,-0.07876071054736332,120.81480407714844,832.0526123046875,mae,120.81480407714844,37
thp_20260426T060539Z,48,-0.1170365011411955,-0.07661007558753402,121.88124084472656,816.934814453125,mae,121.88124084472656,37
thp_20260426T060539Z,49,-0.11748100197957857,-0.07475651244834534,132.5166015625,908.9964599609375,mae,132.5166015625,37
thp_20260426T060539Z,50,-0.11776234802879014,-0.07293655358572237,137.34117126464844,975.4470825195312,mae,137.34117126464844,37
thp_20260426T060539Z,51,-0.11800121599755163,-0.07846176102030246,121.7354507446289,845.3128051757812,mae,121.7354507446289,37
thp_20260426T060539Z,52,-0.11819966140026893,-0.08195489167691124,109.33030700683594,769.2743530273438,mae,109.33030700683594,52
thp_20260426T060539Z,53,-0.11816898682659846,-0.07816449580106723,121.17645263671875,796.5945434570312,mae,121.17645263671875,52
thp_20260426T060539Z,54,-0.11855626014861438,-0.08004096047060288,110.94642639160156,761.6983642578125,mae,110.94642639160156,52
thp_20260426T060539Z,55,-0.11845230116028856,-0.07985385896071144,114.2424087524414,795.378662109375,mae,114.2424087524414,52
thp_20260426T060539Z,56,-0.11906143341362345,-0.08038141198965333,116.45704650878906,812.9321899414062,mae,116.45704650878906,52
thp_20260426T060539Z,57,-0.1188346074307546,-0.07976216063921496,118.83233642578125,800.6119384765625,mae,118.83233642578125,52
thp_20260426T060539Z,58,-0.11926604643880737,-0.07794890478055035,121.20609283447266,819.0276489257812,mae,121.20609283447266,52
thp_20260426T060539Z,59,-0.11923624490826881,-0.07739865609313284,123.35164642333984,828.0081176757812,mae,123.35164642333984,52
thp_20260426T060539Z,60,-0.11950831673466746,-0.07691496748811075,127.92926025390625,849.0256958007812,mae,127.92926025390625,52
thp_20260426T060539Z,61,-0.11970798939885306,-0.08110973251836429,110.29512023925781,759.2565307617188,mae,110.29512023925781,52
thp_20260426T060539Z,62,-0.11952254059434793,-0.07930787023034579,114.94071197509766,775.7944946289062,mae,114.94071197509766,52
thp_20260426T060539Z,63,-0.11998054088732628,-0.07713817379428296,121.63921356201172,786.5598754882812,mae,121.63921356201172,52
thp_20260426T060539Z,64,-0.11998641253381535,-0.08150164100086149,110.72517395019531,768.694580078125,mae,110.72517395019531,52
thp_20260426T060539Z,65,-0.12005896915512193,-0.07550515353468105,131.06448364257812,817.065673828125,mae,131.06448364257812,52
thp_20260426T060539Z,66,-0.11991091400424168,-0.08209768515460346,109.86273956298828,784.2166137695312,mae,109.86273956298828,52
thp_20260426T060539Z,67,-0.12053552189441852,-0.08427348913428206,100.7259521484375,696.8121948242188,mae,100.7259521484375,67
thp_20260426T060539Z,68,-0.12073172939074997,-0.08240399960537557,110.26774597167969,785.57861328125,mae,110.26774597167969,67
thp_20260426T060539Z,69,-0.12035937089859662,-0.07625454402600598,126.43820190429688,848.4985961914062,mae,126.43820190429688,67
thp_20260426T060539Z,70,-0.12075467032284011,-0.07971556731289006,113.15782928466797,764.2946166992188,mae,113.15782928466797,67
thp_20260426T060539Z,71,-0.12099884914529042,-0.08002197247629897,112.12232208251953,751.3156127929688,mae,112.12232208251953,67
thp_20260426T060539Z,72,-0.12129066354327767,-0.08032771160275723,115.31848907470703,789.963623046875,mae,115.31848907470703,67
thp_20260426T060539Z,73,-0.121337272642913,-0.08194829992943352,108.74657440185547,737.2957153320312,mae,108.74657440185547,67
thp_20260426T060539Z,74,-0.12144776634613463,-0.08001695740587857,118.5665512084961,842.5051879882812,mae,118.5665512084961,67
thp_20260426T060539Z,75,-0.12114702297319799,-0.08021578796954947,114.27731323242188,787.9327392578125,mae,114.27731323242188,67
thp_20260426T060539Z,76,-0.12169915045482176,-0.08419993994451774,100.93353271484375,705.3760375976562,mae,100.93353271484375,67
thp_20260426T060539Z,77,-0.12171445272905448,-0.08419048405370569,102.93731689453125,715.4483032226562,mae,102.93731689453125,67
thp_20260426T060539Z,78,-0.12189864588986203,-0.07996457251253229,117.03995513916016,787.966796875,mae,117.03995513916016,67
thp_20260426T060539Z,79,-0.12175217337165774,-0.08332918641201247,103.79817962646484,713.8287353515625,mae,103.79817962646484,67
thp_20260426T060539Z,80,-0.12214447010612264,-0.08354635736322445,101.59848022460938,705.278076171875,mae,101.59848022460938,67
