run_id,epoch,train_loss,val_loss,val_mae,val_rmse,monitor_metric,monitor_score,best_epoch
thp_20260504T002758Z,1,0.15499272594395833,0.27344052206655467,176.3768768310547,1099.1761474609375,mae,176.3768768310547,1
