run_id,epoch,train_loss,val_loss,val_mae,val_rmse,monitor_metric,monitor_score,best_epoch
thp_20260504T032747Z,1,0.10497169237070701,0.17921759258251646,152.04220581054688,920.544189453125,mae,152.04220581054688,1
thp_20260504T032747Z,2,0.058300807458570664,0.14547005412106823,134.10955810546875,843.2074584960938,mae,134.10955810546875,2
thp_20260504T032747Z,3,0.025351745124536553,0.13299193758824915,118.05810546875,752.0252075195312,mae,118.05810546875,3
thp_20260504T032747Z,4,0.016558630309880102,0.11963013584040495,111.46479797363281,704.2979736328125,mae,111.46479797363281,4
thp_20260504T032747Z,5,0.004392869125649741,0.12152685004203004,115.05108642578125,749.327880859375,mae,115.05108642578125,4
thp_20260504T032747Z,6,-0.008529701024346253,0.1024755488985285,104.73526000976562,715.4950561523438,mae,104.73526000976562,6
thp_20260504T032747Z,7,-0.021592348911628388,0.09887090133967501,101.0995864868164,727.67431640625,mae,101.0995864868164,7
thp_20260504T032747Z,8,-0.028127385515246833,0.10925850336966307,111.89588165283203,769.7230834960938,mae,111.89588165283203,7
thp_20260504T032747Z,9,-0.031115649948628733,0.09202227673386723,93.30867767333984,675.7015991210938,mae,93.30867767333984,9
thp_20260504T032747Z,10,-0.03293954846267186,0.09886088187888119,97.06875610351562,706.1896362304688,mae,97.06875610351562,9
thp_20260504T032747Z,11,-0.03485440119447645,0.09616453005554619,96.33331298828125,695.6320190429688,mae,96.33331298828125,9
thp_20260504T032747Z,12,-0.03613928968994575,0.09862352062773683,93.93181610107422,681.3399658203125,mae,93.93181610107422,9
thp_20260504T032747Z,13,-0.03732130814004483,0.09682763252199067,97.52711486816406,710.5111083984375,mae,97.52711486816406,9
thp_20260504T032747Z,14,-0.038838829016257057,0.09593533005932314,91.92323303222656,660.7318725585938,mae,91.92323303222656,14
thp_20260504T032747Z,15,-0.03992524777041851,0.0966243106333048,87.69910430908203,639.7598876953125,mae,87.69910430908203,15
thp_20260504T032747Z,16,-0.04114176311080327,0.10026255208327904,89.6844711303711,641.9935302734375,mae,89.6844711303711,15
thp_20260504T032747Z,17,-0.041960782046841415,0.10098269887056992,90.58602905273438,645.5562133789062,mae,90.58602905273438,15
thp_20260504T032747Z,18,-0.04325462075839532,0.09734722847629672,87.90495300292969,629.2686767578125,mae,87.90495300292969,15
thp_20260504T032747Z,19,-0.04434201140826547,0.10061407160632041,89.61024475097656,628.436279296875,mae,89.61024475097656,15
thp_20260504T032747Z,20,-0.04520235151350237,0.10534660240508015,92.9133071899414,658.87548828125,mae,92.9133071899414,15
thp_20260504T032747Z,21,-0.04647826967735562,0.10373127872344129,93.1312484741211,659.9653930664062,mae,93.1312484741211,15
thp_20260504T032747Z,22,-0.04775482727704964,0.10759755191595657,92.77842712402344,665.1671142578125,mae,92.77842712402344,15
thp_20260504T032747Z,23,-0.04864075615345072,0.10352455644133668,87.32235717773438,619.2394409179688,mae,87.32235717773438,23
thp_20260504T032747Z,24,-0.04963290550613912,0.11372131421276184,97.99309539794922,679.8255615234375,mae,97.99309539794922,23
thp_20260504T032747Z,25,-0.050621142568915554,0.1148116714994571,95.78506469726562,664.7263793945312,mae,95.78506469726562,23
thp_20260504T032747Z,26,-0.051280703730654895,0.10970012436372152,93.41212463378906,651.9343872070312,mae,93.41212463378906,23
thp_20260504T032747Z,27,-0.05245221158441321,0.11278470333900299,97.88408660888672,684.2366333007812,mae,97.88408660888672,23
thp_20260504T032747Z,28,-0.05355130072752355,0.1210544134069568,96.89574432373047,656.7811279296875,mae,96.89574432373047,23
thp_20260504T032747Z,29,-0.0543882131973008,0.1122830705560195,91.6260986328125,640.5733032226562,mae,91.6260986328125,23
thp_20260504T032747Z,30,-0.055288314324157546,0.11758634945021953,99.83389282226562,678.390380859375,mae,99.83389282226562,23
thp_20260504T032747Z,31,-0.05602936111276067,0.11455142244154516,95.07707977294922,650.2801513671875,mae,95.07707977294922,23
