run_id,epoch,train_loss,val_loss,val_mae,val_rmse,monitor_metric,monitor_score,best_epoch
thp_20260504T034043Z,1,0.14641252390056983,0.23455814931280547,157.2313995361328,968.031005859375,mae,157.2313995361328,1
thp_20260504T034043Z,2,0.09086136382725075,0.17488815669158758,127.47630310058594,784.876220703125,mae,127.47630310058594,2
thp_20260504T034043Z,3,0.04630671717781581,0.16436400830071377,121.53253173828125,778.5928955078125,mae,121.53253173828125,3
thp_20260504T034043Z,4,0.030406830324263244,0.15726828727186942,123.78128051757812,804.3967895507812,mae,123.78128051757812,3
thp_20260504T034043Z,5,0.017153054018841103,0.1632000772082499,130.42572021484375,839.0724487304688,mae,130.42572021484375,3
thp_20260504T034043Z,6,0.003062464111504329,0.14680100999898157,119.3134536743164,811.087646484375,mae,119.3134536743164,6
thp_20260504T034043Z,7,-0.00761897307584293,0.14607903756657425,118.14498138427734,805.4288940429688,mae,118.14498138427734,7
thp_20260504T034043Z,8,-0.012843738904454272,0.13711561845035392,111.2362289428711,781.4620361328125,mae,111.2362289428711,8
thp_20260504T034043Z,9,-0.015817709727324897,0.14632615936257296,115.06327819824219,799.5465698242188,mae,115.06327819824219,8
thp_20260504T034043Z,10,-0.017981120162089713,0.13219532352056562,107.43429565429688,765.1951293945312,mae,107.43429565429688,10
thp_20260504T034043Z,11,-0.01943654359757679,0.14639236906935074,111.03610229492188,763.5206298828125,mae,111.03610229492188,10
thp_20260504T034043Z,12,-0.020854698129898333,0.13512082778730536,103.10848236083984,741.6254272460938,mae,103.10848236083984,12
thp_20260504T034043Z,13,-0.02196435735183554,0.135262866171462,102.35319519042969,726.5249633789062,mae,102.35319519042969,13
thp_20260504T034043Z,14,-0.02354027812856084,0.12904289392580898,100.00521850585938,727.4146118164062,mae,100.00521850585938,14
thp_20260504T034043Z,15,-0.02453733406947707,0.13709008022018948,100.17111206054688,725.1178588867188,mae,100.17111206054688,14
thp_20260504T034043Z,16,-0.025334194567019637,0.1475390774704443,107.21773529052734,773.6383666992188,mae,107.21773529052734,14
thp_20260504T034043Z,17,-0.026495254632637754,0.14296125946525143,99.58454895019531,710.905517578125,mae,99.58454895019531,17
thp_20260504T034043Z,18,-0.027626298629375743,0.14210325018060663,96.59878540039062,694.5267944335938,mae,96.59878540039062,18
thp_20260504T034043Z,19,-0.028466948344904378,0.14999500965532625,102.77590942382812,725.2250366210938,mae,102.77590942382812,18
thp_20260504T034043Z,20,-0.02968236791345638,0.14942216418333146,106.34220886230469,758.5263671875,mae,106.34220886230469,18
thp_20260504T034043Z,21,-0.030427960388284016,0.14584178209780801,107.29183959960938,768.7175903320312,mae,107.29183959960938,18
thp_20260504T034043Z,22,-0.03132182884308302,0.16105128804877888,119.9207763671875,829.586181640625,mae,119.9207763671875,18
thp_20260504T034043Z,23,-0.03240028462578352,0.1399744992551808,93.2254409790039,659.45263671875,mae,93.2254409790039,23
thp_20260504T034043Z,24,-0.03321637816738113,0.14296661006962713,96.37682342529297,690.106689453125,mae,96.37682342529297,23
thp_20260504T034043Z,25,-0.034214065719580904,0.14209729858476605,95.77825164794922,686.7113037109375,mae,95.77825164794922,23
thp_20260504T034043Z,26,-0.034975549290724745,0.14487013965514559,97.87672424316406,702.5520629882812,mae,97.87672424316406,23
thp_20260504T034043Z,27,-0.03597081529730783,0.155579896453692,100.95201873779297,705.5602416992188,mae,100.95201873779297,23
thp_20260504T034043Z,28,-0.0368182599680268,0.15604299844259986,103.36702728271484,723.9713745117188,mae,103.36702728271484,23
thp_20260504T034043Z,29,-0.03765431944319482,0.14236806415041253,91.13111114501953,657.837158203125,mae,91.13111114501953,29
thp_20260504T034043Z,30,-0.03832617696467167,0.15502807286757225,102.50143432617188,732.759521484375,mae,102.50143432617188,29
thp_20260504T034043Z,31,-0.039256864460257224,0.1583666738251616,97.13842010498047,680.907958984375,mae,97.13842010498047,29
thp_20260504T034043Z,32,-0.04000435147129556,0.15309529300008926,102.92538452148438,719.8754272460938,mae,102.92538452148438,29
thp_20260504T034043Z,33,-0.0408880930731418,0.15761463549202961,106.00687408447266,745.2362060546875,mae,106.00687408447266,29
thp_20260504T034043Z,34,-0.0417358171282405,0.15622754997268862,108.3572769165039,754.4303588867188,mae,108.3572769165039,29
thp_20260504T034043Z,35,-0.042420093370156266,0.1553998879275178,104.32351684570312,729.4888916015625,mae,104.32351684570312,29
thp_20260504T034043Z,36,-0.04329024588119434,0.1674922682087085,111.6111068725586,760.4285278320312,mae,111.6111068725586,29
thp_20260504T034043Z,37,-0.04370453897543723,0.16992249659129552,110.15042114257812,755.59619140625,mae,110.15042114257812,29
