run_id,epoch,train_loss,val_loss,val_mae,val_rmse,monitor_metric,monitor_score,best_epoch
thp_20260504T033403Z,1,0.17872666608447257,0.29679021596273913,177.43386840820312,1153.0328369140625,mae,177.43386840820312,1
thp_20260504T033403Z,2,0.12816973623932748,0.2269959473567614,139.5630645751953,856.6193237304688,mae,139.5630645751953,2
thp_20260504T033403Z,3,0.07412375907177689,0.1871350048227234,122.80197143554688,795.3829956054688,mae,122.80197143554688,3
thp_20260504T033403Z,4,0.03310377948231174,0.15750115621296198,104.842041015625,718.1210327148438,mae,104.842041015625,4
thp_20260504T033403Z,5,0.01708733803219814,0.16206876874075807,110.52906036376953,764.2019653320312,mae,110.52906036376953,4
thp_20260504T033403Z,6,0.010707464853875517,0.15445499621272193,102.96289825439453,726.1705932617188,mae,102.96289825439453,6
thp_20260504T033403Z,7,0.0076182157010666616,0.15967198693339762,106.6017837524414,740.92431640625,mae,106.6017837524414,6
thp_20260504T033403Z,8,0.004366484254712415,0.16204664986431863,108.54396057128906,756.0794067382812,mae,108.54396057128906,6
thp_20260504T033403Z,9,0.0013026228727147295,0.1523284641389521,104.37847900390625,728.9039916992188,mae,104.37847900390625,6
thp_20260504T033403Z,10,-0.0038082412953524833,0.16190168734874574,107.05574035644531,744.8731079101562,mae,107.05574035644531,6
thp_20260504T033403Z,11,-0.008725881254624413,0.1561599169802433,102.96234893798828,738.6017456054688,mae,102.96234893798828,11
thp_20260504T033403Z,12,-0.011420632487880639,0.15657827189355797,106.11756896972656,748.3095703125,mae,106.11756896972656,11
thp_20260504T033403Z,13,-0.01290753130316511,0.15112780927025118,95.70912170410156,692.666259765625,mae,95.70912170410156,13
thp_20260504T033403Z,14,-0.01422844524907208,0.16627575984652737,103.52212524414062,722.7069702148438,mae,103.52212524414062,13
thp_20260504T033403Z,15,-0.01540355812395173,0.158604511308559,98.86502075195312,702.1643676757812,mae,98.86502075195312,13
thp_20260504T033403Z,16,-0.016760589939442978,0.15737025743844557,102.55781555175781,739.6411743164062,mae,102.55781555175781,13
thp_20260504T033403Z,17,-0.017996962965400456,0.14940005189143352,92.24868774414062,684.7028198242188,mae,92.24868774414062,17
thp_20260504T033403Z,18,-0.01906544345710636,0.1595954534456385,103.405029296875,735.0923461914062,mae,103.405029296875,17
thp_20260504T033403Z,19,-0.020132059565671292,0.17387022901766047,106.57113647460938,740.0653076171875,mae,106.57113647460938,17
thp_20260504T033403Z,20,-0.02138601189152501,0.15353997411105547,95.00787353515625,683.0755004882812,mae,95.00787353515625,17
thp_20260504T033403Z,21,-0.022307312461188708,0.15539986484195664,94.00991821289062,675.4135131835938,mae,94.00991821289062,17
thp_20260504T033403Z,22,-0.02342690881572083,0.1490151839332445,89.75012969970703,645.2703247070312,mae,89.75012969970703,22
thp_20260504T033403Z,23,-0.02441551705956392,0.16475990345865196,104.00223541259766,744.3385009765625,mae,104.00223541259766,22
thp_20260504T033403Z,24,-0.02553196141155607,0.16293337459889998,96.80915069580078,692.1975708007812,mae,96.80915069580078,22
thp_20260504T033403Z,25,-0.02670288427566727,0.1523380210257888,90.63880920410156,675.686767578125,mae,90.63880920410156,22
thp_20260504T033403Z,26,-0.027686339892123057,0.15540545926278104,91.2629165649414,669.92431640625,mae,91.2629165649414,22
thp_20260504T033403Z,27,-0.028743786366329693,0.1676926872533512,100.8008041381836,715.6372680664062,mae,100.8008041381836,22
thp_20260504T033403Z,28,-0.02984982757023473,0.1688474305139354,96.4875259399414,700.556884765625,mae,96.4875259399414,22
thp_20260504T033403Z,29,-0.030833848340526177,0.162445071083101,94.97396850585938,682.4688110351562,mae,94.97396850585938,22
thp_20260504T033403Z,30,-0.031557405761891984,0.167817970346114,100.33306884765625,713.3428955078125,mae,100.33306884765625,22
