run_id,epoch,train_loss,val_loss,val_mae,val_rmse,monitor_metric,monitor_score,best_epoch
thp_20260504T035341Z,1,0.1386314543961049,0.22155911608300805,154.20643615722656,957.22119140625,mae,154.20643615722656,1
thp_20260504T035341Z,2,0.08401540096006545,0.1894939105491672,137.4154510498047,881.3020629882812,mae,137.4154510498047,2
thp_20260504T035341Z,3,0.05462091229465054,0.16477659991227533,123.28031921386719,789.1738891601562,mae,123.28031921386719,3
thp_20260504T035341Z,4,0.04192350830846484,0.1670363763315866,122.11808013916016,780.2345581054688,mae,122.11808013916016,4
thp_20260504T035341Z,5,0.029422162832605694,0.16115874612659295,120.62956237792969,770.9407348632812,mae,120.62956237792969,5
thp_20260504T035341Z,6,0.022699646698380784,0.14881359194112015,111.70133209228516,738.25341796875,mae,111.70133209228516,6
thp_20260504T035341Z,7,0.0020722732995811298,0.13285514387073194,98.90276336669922,685.7771606445312,mae,98.90276336669922,7
thp_20260504T035341Z,8,-0.00961924882806737,0.13747780623960623,111.5577163696289,784.6104736328125,mae,111.5577163696289,7
thp_20260504T035341Z,9,-0.014675235744590858,0.12271391745150988,97.2690658569336,708.3931274414062,mae,97.2690658569336,9
thp_20260504T035341Z,10,-0.01765015064298861,0.13164974591746834,104.43072509765625,738.1984252929688,mae,104.43072509765625,9
thp_20260504T035341Z,11,-0.019387495530995426,0.13529330777614224,100.044921875,708.7848510742188,mae,100.044921875,9
thp_20260504T035341Z,12,-0.021341577555350346,0.12758036593790062,102.62429809570312,723.3231811523438,mae,102.62429809570312,9
thp_20260504T035341Z,13,-0.022951386751944962,0.13121911298943073,98.05854797363281,708.8956298828125,mae,98.05854797363281,9
thp_20260504T035341Z,14,-0.024558781172816308,0.13204904547177698,96.8399658203125,683.839111328125,mae,96.8399658203125,14
thp_20260504T035341Z,15,-0.026124604013532043,0.12990852225218183,97.23116302490234,692.888427734375,mae,97.23116302490234,14
thp_20260504T035341Z,16,-0.02755402892344873,0.13295105139343952,100.05851745605469,716.0300903320312,mae,100.05851745605469,14
thp_20260504T035341Z,17,-0.028666111666603065,0.13748900178479428,94.65570831298828,678.5936279296875,mae,94.65570831298828,17
thp_20260504T035341Z,18,-0.029968104950352008,0.14839564150111698,105.9672622680664,727.267822265625,mae,105.9672622680664,17
thp_20260504T035341Z,19,-0.031182576604557505,0.1317632699446437,97.1978988647461,693.86962890625,mae,97.1978988647461,17
thp_20260504T035341Z,20,-0.03261292625684291,0.1392333822220749,96.49604034423828,683.8197631835938,mae,96.49604034423828,17
thp_20260504T035341Z,21,-0.03359091801797857,0.13640824444228394,91.13945007324219,651.8560180664062,mae,91.13945007324219,21
thp_20260504T035341Z,22,-0.03478030892845796,0.14336868165971542,94.26982116699219,657.41943359375,mae,94.26982116699219,21
thp_20260504T035341Z,23,-0.035906814752080976,0.15165504667752594,95.8277587890625,664.177734375,mae,95.8277587890625,21
thp_20260504T035341Z,24,-0.037232631382098175,0.14136555082203545,95.5427017211914,672.53271484375,mae,95.5427017211914,21
thp_20260504T035341Z,25,-0.038180823176484864,0.15112445237050567,98.54757690429688,680.982177734375,mae,98.54757690429688,21
thp_20260504T035341Z,26,-0.03929637071794888,0.1502517873508907,101.60359191894531,704.511474609375,mae,101.60359191894531,21
thp_20260504T035341Z,27,-0.040151474415708606,0.14135120101702775,94.43861389160156,668.3280029296875,mae,94.43861389160156,21
thp_20260504T035341Z,28,-0.04116732153952166,0.14798321894236974,93.15663146972656,651.7827758789062,mae,93.15663146972656,21
thp_20260504T035341Z,29,-0.042577060205914986,0.15679924648846794,97.60050964355469,671.25830078125,mae,97.60050964355469,21
