run_id,epoch,train_loss,val_loss,val_mae,val_rmse,monitor_metric,monitor_score,best_epoch
thp_20260504T034815Z,1,0.1624987494348258,0.2597155569926129,154.35903930664062,938.9661865234375,mae,154.35903930664062,1
thp_20260504T034815Z,2,0.09844512353190268,0.20281509701129521,129.28712463378906,810.1721801757812,mae,129.28712463378906,2
thp_20260504T034815Z,3,0.06489979455449574,0.18756640713724712,115.27874755859375,736.9347534179688,mae,115.27874755859375,3
thp_20260504T034815Z,4,0.05171324436754193,0.18140235516807096,115.591064453125,745.018798828125,mae,115.591064453125,3
thp_20260504T034815Z,5,0.045667095890762496,0.17511145381162732,111.67755889892578,734.3346557617188,mae,111.67755889892578,5
thp_20260504T034815Z,6,0.02050133856225286,0.14987259976294787,97.28034210205078,679.1563720703125,mae,97.28034210205078,6
thp_20260504T034815Z,7,0.003489562369926143,0.15817343613534451,99.75316619873047,704.1031494140625,mae,99.75316619873047,6
thp_20260504T034815Z,8,-0.0034759829488606496,0.16189836600287996,103.8563003540039,726.2857666015625,mae,103.8563003540039,6
thp_20260504T034815Z,9,-0.007337235344703786,0.14846757289680002,92.84154510498047,665.6185302734375,mae,92.84154510498047,9
thp_20260504T034815Z,10,-0.009998466460411361,0.14996761020137445,93.70071411132812,677.2586059570312,mae,93.70071411132812,9
thp_20260504T034815Z,11,-0.012045825265961204,0.14769313223296388,92.22432708740234,680.935302734375,mae,92.22432708740234,11
thp_20260504T034815Z,12,-0.013854987910741324,0.149994823080095,91.14955139160156,668.469482421875,mae,91.14955139160156,12
thp_20260504T034815Z,13,-0.015914107140198912,0.1497864890595718,89.65135955810547,654.527099609375,mae,89.65135955810547,13
thp_20260504T034815Z,14,-0.01789009486341582,0.14855934046175803,85.7685546875,620.0138549804688,mae,85.7685546875,14
thp_20260504T034815Z,15,-0.019309059701695802,0.1461097201945619,84.83143615722656,605.6534423828125,mae,84.83143615722656,15
thp_20260504T034815Z,16,-0.02127817011995386,0.1552872645661248,86.24102020263672,621.7680053710938,mae,86.24102020263672,15
thp_20260504T034815Z,17,-0.022684918677011952,0.16733438792012917,98.90103912353516,683.1659545898438,mae,98.90103912353516,15
thp_20260504T034815Z,18,-0.024176162125766627,0.15204980554259132,88.4577407836914,634.1010131835938,mae,88.4577407836914,15
thp_20260504T034815Z,19,-0.025746526402673383,0.16491470695493912,94.07048797607422,657.4950561523438,mae,94.07048797607422,15
thp_20260504T034815Z,20,-0.02708308165920226,0.17358821651633058,99.61917877197266,684.7315063476562,mae,99.61917877197266,15
thp_20260504T034815Z,21,-0.02887690958148816,0.17788976483780827,102.59140014648438,703.3582153320312,mae,102.59140014648438,15
thp_20260504T034815Z,22,-0.030503730388551017,0.1667564432496187,96.57891845703125,670.5078735351562,mae,96.57891845703125,15
thp_20260504T034815Z,23,-0.03190898263679449,0.1879108386327444,112.12226867675781,757.7041625976562,mae,112.12226867675781,15
